wallet,totalDepositedUSD,totalBorrowedUSD,totalRepaidUSD,totalWithdrawnUSD,activityCount,uniqueTokens,creditScore
0x013e074822e7776516a0c69dce430ec1fdb26c0d,2135359579626706.8,1604779392861775.0,1597477239807695.8,0,22,3,311.8288934522812
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,0.11302775100117667,0.04521110040047066,0.0,0,2,1,300.00000000000006
0x013e68b23bc846a8b7792dd238ba9d387efe3392,418.65020897655387,0.0,0.0,0,1,1,300.0000000000028
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,54.013308186155186,0.0,0.0,0,1,1,300.0000000000004
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,0.0015187748303748497,0.0,0.0,0,1,1,300.0
0x0140034d523f45a7690404fd2b5d0b6dc2a1c9fe,1.1090375174373455,0.0,0.0,0,1,1,300.00000000000006
0x0140c762c812c087e5b63d1f36022cf349628d45,953.4656476336177,0.7460853388845005,0.0,0,39,4,300.0000000000064
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,2226.6674103801797,252.1492068083973,243.79993901122688,0,10,3,300.00000000001427
0x01412c35980761a198995cb985d34fb56e93fe21,0.02507567050071748,0.0,0.0,0,1,1,300.0
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,19313.456899401128,0.0,0.0,0,21,4,300.00000000012665
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,8682.558497628539,0.0,0.0,0,4,2,300.00000000005696
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,97.647058852424,0.0,0.0,0,1,1,300.0000000000007
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,39144.86182895794,6158694992234782.0,6174921320492849.0,0,134,6,300.0
0x014338c7a0342dfc4f90ba2313a782011c8b85e6,0.0,0.0,0.0,0,1,1,300.0
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,215572198916934.97,250949825615482.16,253128621915130.53,0,28,6,301.10055985236994
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,36797.39712877275,29502.214475309916,28652.88377608071,0,187,6,300.0000000001961
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,829469645160847.4,479162840320350.6,479698852954927.3,0,293,7,304.8103265137158
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,14.913646017684638,2.0011879464820934,2.0011879464820934,0,8,2,300.00000000000017
0x0146a22337780c55e9d2af2f39139a6174fb828f,6960.5362862470265,3538.9475454243234,2782.4996899128546,0,15,2,300.0000000000351
0x0146ef29dc977ea95328d9901a3c686e43b70953,0.11191814376473717,0.027419945225254705,0.0,0,2,1,300.00000000000006
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,3821.9877820244706,3046.2124729774027,3028.0888195600837,0,18,4,300.00000000002103
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,9.473175091519645e-13,0.0,0.0,0,1,1,300.0
0x014930c2d8878759763f3ac2a492ff94073fd80f,6423693698176165.0,4780.772384981543,4799.208443625582,0,28,4,342.08211011259067
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,32703.827642792105,0.0,0.0,0,4,2,300.0000000002143
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,2.1884410308851727,0.0,0.0,0,2,1,300.00000000000006
0x014b0094e8c926067eff9bcf7f28608d80cb3694,2.138775939128904,0.0,0.0,0,2,1,300.00000000000006
0x014b8a67819d904922a2cacb104ae1baca6033a8,996.7211066167848,0.0,0.0,0,3,1,300.00000000000654
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,0.29954623941357433,0.050240625839302194,0.0,0,2,2,300.00000000000006
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,5.004427408218872e-05,0.0,0.0,0,1,1,300.0
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,1.1072536848753969,0.0,0.0,0,1,1,300.00000000000006
0x014d82ea060ff731f208579c978d546b8f692f9e,0.0,0.0,0.0,0,1,1,300.0
0x014d8a9260da47dcf00113bd34482cceac881a9d,338.672356334847,74.12241046527507,0.0,0,6,1,300.0000000000016
0x014dad29178cd0a6bdf32a908c918706e170f1e0,61.5712589649178,0.0,0.0,0,1,1,300.00000000000045
0x014e084765a334829a6056eed7dc9df1cc89f08d,1.1925897750328687,0.0,0.0,0,1,1,300.00000000000006
0x014ea07861052dfec9fc3416271d0981a4eb0448,1.0261575328924053,0.0,0.0,0,1,1,300.00000000000006
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,1.0174541705676015,0.0,0.0,0,1,1,300.00000000000006
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,0.0,0.0,0.0,0,1,1,300.0
0x014faf79e95bddd971d309baf891fc064e86f4ba,0.16116562195025896,0.0,0.0,0,1,1,300.00000000000006
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,9.770896931992205e-05,0.0,0.0,0,1,1,300.0
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,0.14720575963072308,0.0,0.0,0,1,1,300.00000000000006
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,1.0155470126415378,0.0,0.0,0,1,1,300.00000000000006
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,9337.35719736289,10207.952354133507,8630.045714276832,0,21,2,300.00000000003547
0x015281aaee9460e5948a609355f2599464eadf4f,0.012029734691943126,0.0,0.0,0,1,1,300.0
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,3.35441864910571,0.0,0.0,0,3,1,300.00000000000006
0x01532c3f785c5218b5595b0e13e3b20b6d501924,30014648546117.395,11.643673954388946,0.0,0,11,3,300.1966282647423
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,9979.613732579466,0.0,0.0,0,3,2,300.0000000000654
0x015434c7b541466ed441688a8dafcd26b85ff9d1,15.303682369638125,0.0,0.0,0,2,2,300.00000000000017
0x0154d25120ed20a516fe43991702e7463c5a6f6e,503113.9514775702,0.0,0.0,0,5,2,300.000000003296
0x01552561469172eb5910ac83b35f96c92bac63d0,1.421857330048994e+16,1.137047945243826e+16,1.140472807800496e+16,0,15,3,378.5184260991629
0x01556c82b199759193e21b386b88e3b5e840cc51,2.1561367070530104,0.0,0.0,0,2,1,300.00000000000006
0x0155d9e1e729fac583413952d6c4040c8d385584,1.1582162993574678,0.0,0.0,0,1,1,300.00000000000006
0x015644fd4f3a0fcef6cc22e25e846a6481777303,9896342011.517317,0.0,0.0,0,2,2,300.0000648316956
0x0156f97eb31a8fd1bd26b19741256e77dca29305,1071.5150940104866,0.0,0.0,0,3,2,300.00000000000705
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,0.09016403728732367,0.0,0.0,0,1,1,300.0
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1.0832008974371772,0.0,0.0,0,1,1,300.00000000000006
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,152.21358636082593,56197907768879.875,56197907768879.875,0,6,3,300.0
0x015ac33ae866f442ee65b6e0f658132d30e3c673,513.7185288242465,0.0,0.0,0,1,1,300.0000000000034
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,1628.2255797000012,744.3424624437994,744.3424624437994,0,4,2,300.0000000000098
0x015befb758090caf23caf09dcdc107426bb1f07b,4974.48524001945,1954.6110356439915,1954.6125637002094,0,18,1,300.00000000003007
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1.011340297665332,0.0,0.0,0,1,1,300.00000000000006
0x015c78dd45b469a2ae94c93b426d283c2ee42849,0.0297446104800001,0.004957435080000017,0.0,0,2,1,300.00000000000006
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1.1088535890870475,0.0,0.0,0,1,1,300.00000000000006
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,0.011365237938343969,0.005682618957804215,0.0,0,2,1,300.00000000000006
0x015fe88d0d4787574aaf5af64726252484365338,5820564656751.837,5820564656727.966,4467060229437.901,0,14,3,300.01986447882206
0x016005883a46adc829445c752df6e957dec2c7fa,1.121730156774264,0.0,0.0,0,1,1,300.00000000000006
0x0160afff7a7a824429a8202995d03239d2d418fa,494206.31563597004,495319.37380142283,301360.40119143674,0,187,6,300.0000000010642
0x01615d8d53eb9aafcda15853286fdf8259368a68,0.0,0.0,7792.634520060003,0,2,2,300.00000000006133
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,1.6008781305150862e+16,11758.680547322274,11734.740668391096,0,10,2,404.8747541999102
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,52.73702020239563,0.0,0.0,0,2,2,300.0000000000004
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,0.06249231376506416,4990010930.433909,0.0,0,2,2,300.0
0x01623c98f9651095d600f2ecb45dfa1072fc9589,0.011414944394995675,0.002282988878999135,0.0,0,2,1,300.00000000000006
0x01663114bff8c87677c61a4a20e62339cb15e58d,178322211445354.94,117863768041578.67,118095144873936.52,0,40,7,301.01559448838924
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,594136.305273907,218560.02717804402,154751.3357321045,0,28,3,300.0000000031044
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,68670.1824044924,38000.39413084165,26025.27586034434,0,71,7,300.0000000003062
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,0.02730540146991724,0.0,0.0,0,1,1,300.0
0x01680c4acff13811644c8ccb03227bd47d3fc208,0.015854237614713926,0.0022509558575093108,0.0,0,2,2,300.00000000000006
0x0168459886bd2aa322c18ed0b209887095afcacb,3038487868225709.0,2983.2793818450045,3089.6405600925723,0,25,4,319.9053670760716
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,0.1629363621608802,0.0,0.0,0,1,1,300.00000000000006
0x0168c572ebc7861f99733d04187609067cb0fcfb,1.5442883991432905,0.0,0.0,0,1,1,300.00000000000006
0x016948e86c3338bb0125ea7889e19b45c5357f26,0.011411119068000023,0.0,0.0,0,1,1,300.0
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2.0350509580804577,0.0,0.0,0,2,1,300.00000000000006
0x0169a86594f9de15b8add8d9250913848cbf17a6,2.226129727292424,0.0,0.0,0,2,1,300.00000000000006
0x016a12805434a815a943c7c7251a483561d63fa3,0.011883860088766482,0.0,0.0,0,1,1,300.0
0x016a1d022dbdf905526cf9e880c5e43eb13793af,158.7474680189832,0.0,0.0,0,1,1,300.0000000000011
0x016a42b47b051be2946a35fb72774e00a7b8e820,3058.901392173063,1009588284158703.4,1008377774833476.8,0,42,5,300.0
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,105.92006367604903,14964338684518.55,0.0,0,2,2,300.0
0x016a6738cdf51365f2f5e30c82931553e0a93262,404.9953985796683,76.38914112841347,25.88835227662537,0,35,4,300.00000000000233
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,310.79902192241855,234.91407876975822,160.72430435328374,0,29,2,300.00000000000125
0x016d435511a27e309b599e2786429641843ce782,1337224978822.7522,0.0,0.0,0,7,4,300.00876026340126
0x016d4da7c7cd614cd50149a373873ff090b9782e,0.022730475876687938,0.011365237938343969,0.0,0,2,1,300.00000000000006
0x016e9e2497544790d71411911b187cbd26b43458,2.0172641988562887,8.640530098490249e-06,0.0,0,6,2,300.00000000000006
0x016ee55de225b15958c5b2f2cdd8c554621d2639,58.22087038258863,0.0,0.0,0,4,2,300.00000000000045
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1.0213239063049273,0.0,0.0,0,1,1,300.00000000000006
0x016fa60107319e33386641ae9002ea59706379d5,260661922.647189,0.0,0.0,0,70,3,300.00000170761643
0x01700929e82848e2ee72fefd6420080e1625607c,2141.3273385317193,0.0,0.0,0,1,1,300.00000000001404
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,29517.130071137024,23278.382691772353,23426.558738949836,0,50,2,300.00000000016416
0x0170a247571e889d011327477b751f2e42c5baa4,0.0014263896373356588,9.271532645656375e-05,0.0,0,2,1,300.00000000000006
0x0170de25446302e7ff2e3093c6b77350dfd2b643,14.597481649062372,0.9607836475481166,0.9607836475481166,0,4,2,300.00000000000017
0x01712ca1676c850698bd52ed3973d5cdca71fa67,1.8834515597324617,0.0,0.0,0,2,2,300.00000000000006
0x017154d1f2c228765c494da30c018fa48a09e1ad,5.053074836147247,0.0,0.0,0,1,1,300.00000000000006
0x017184a0829a54746706654e86eb7a6c5cafbf90,560.4463272905615,209.31631777575075,105.20384079708765,0,14,4,300.00000000000273
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,3.8488730140103953,0.0,0.0,0,1,1,300.00000000000006
0x0171ed588582d1df472015623dcb426d0a1de431,36443.16866480013,20405.16510093975,16714.316483773215,0,24,5,300.00000000018315
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1.0939297118855962,0.0,0.0,0,1,1,300.00000000000006
0x017252042524df387a7ed994d41d7bde44f4670a,4.235820781910182,0.0,0.0,0,2,1,300.00000000000006
0x0172e05392aba65366c4dbbb70d958bbf43304e4,4.984098870415108e-05,0.0,0.0,0,16,4,300.0000000000001
0x0173438096718b70015e2914e7773546851fdaff,260540491.7902999,0.0,0.0,0,72,3,300.0000017068209
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,243.35057204144113,0.0,0.0,0,1,1,300.00000000000165
0x0173c24b53a892387b4a23ed706cbf9197f293fe,0.01002734524454364,0.0,0.0,0,2,1,300.00000000000006
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,0.10016389465626237,0.0,0.0,0,1,1,300.0
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,2468530998642945.5,1755651805696196.2,1750168458796270.5,0,29,5,313.82814778909847
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,0.21883724150101147,0.0,0.0,0,1,1,300.00000000000006
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1501375449138.1223,0.0,0.0,0,1,1,300.0098356257225
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,1.1302775100117666,0.22605550200235333,0.0,0,2,1,300.00000000000006
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,57999.654560219955,109935.80537943936,6820.252475514701,0,30,4,300.0
0x01765501cdd20d174c1a6fd195c2e986135b6975,0.012759067353368066,0.0,0.0,0,1,1,300.0
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,0.012746645024139906,0.0,0.0,0,1,1,300.0
0x0176e840a1d7df604172fce139bb0a0e99834165,1.0344239631999723,0.0,0.0,0,3,1,300.00000000000006
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,1663203453580386.8,1201.0387608968115,0.0,0,6,2,310.8957733917205
0x01771a278c3fab69735aaeb38872469489e7716d,425390959251095.7,482439846810971.56,484141368353468.44,0,18,3,302.16804487130423
0x01772e50f13f21e6a278e692423c4d514837f9de,0.0,0.0,0.0,0,1,1,300.0
0x01776c66ab49f137fd061e18d1611a8aa769b19d,0.4893934829323151,0.0,0.0,0,1,1,300.00000000000006
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1.1534503816611006,0.0,0.0,0,1,1,300.00000000000006
0x0178217e241aa00787461cf044c69e8292c3863e,1305.8883864980219,0.0,0.0,0,2,1,300.0000000000086
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,399023.86426592583,496373.69000086904,207160.0868956802,0,100,6,300.0
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,3.2726183305173786e+17,1.723808817997987e+17,8.748283955846037e+16,0,261,8,850.0
0x01793c678e14c7158405158cb209b83fb2c09b41,2.9166366457111335,0.0,0.0,0,2,1,300.00000000000006
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,10094.806082839685,0.0,0.0,0,2,1,300.00000000006617
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,110846.27492165288,21570.794542135878,0.0,0,14,2,300.0000000005284
0x0179f665e46e456954f00d5475b306e613a9fcdb,1.1477229288616516e+16,0.0,0.0,0,3,2,375.18820937060104
0x017af4481e13023209f6c15f6cfdefff3c695534,35997.77453200037,20273.620631965412,0.0,0,19,3,300.00000000004997
0x017b176e25cf8685d25f085a8331fec5352a58ec,1.8516512691304576,0.0,0.0,0,1,1,300.00000000000006
0x017b3763b8a034f8655d46345e3eb42555e39064,141505.48121955318,41297.557718285076,20215.075093688883,0,13,3,300.00000000070725
0x017b4cca058ecf79937066adf44ddfa249a620fd,3.0184780099923284e+16,2.4336868065730544e+16,170638.26437391946,0,250,8,300.0
0x017b69d5d9325f15c278a658a619a49bdb4d6665,3095624607522227.5,3094547589514339.0,3285020210945043.0,0,47,2,317.7225114182193
0x017b93259518cc28f53284ec81f7084575ba8699,10.020916610535853,7.021283886725333,6.978362061502911,0,4,1,300.0000000000001
0x017b9472e9dd28e7c11822603b9d2eeb41037165,1.049522867276225,0.0,0.0,0,2,1,300.00000000000006
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,1.0066163275141833,0.10066163275141833,0.0,0,2,1,300.00000000000006
0x017c4d3aff4d726da43846579fe49c3646abd6a6,3499.0100449360248,995.6397632174613,999.8085640039731,0,9,2,300.0000000000217
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,8782651885031688.0,8487661247720300.0,8535355426809703.0,0,124,8,346.7901000295601
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,327696177560.80566,749044606993072.4,749262264966630.4,0,62,5,300.0
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,0.03660083992162886,5017696825.94663,0.0,0,2,2,300.0
0x017d0c0429922121cf25b4abe519d64b953b9b72,0.0014369289909246408,0.00013650825413784087,0.0,0,2,1,300.00000000000006
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1.1056277532161272,0.0,0.0,0,1,1,300.00000000000006
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,4810.9430766050955,500055488541656.06,500059445667541.25,0,4,2,300.0
0x017d942c5f14069d512017568814bb4edb871729,1.450343458238693,0.0,0.0,0,1,1,300.00000000000006
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1.127613228691909,0.0,0.0,0,1,1,300.00000000000006
0x017e019d6344b47854635ee87f728831260c87b5,608.1551377336306,490.7339093470076,489.77946829933086,0,40,3,300.00000000000347
0x017e2a9de4d669a21084a6d2014b38a5e2863643,125397081148967.89,75554404925864.48,0.0,0,9,4,300.1285381141896
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,4521.9621305447035,3519.241886311175,3502.3917574803586,0,6,1,300.0000000000249
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,0.0,0.0,0.0,0,1,1,300.0
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,8971.961967938816,70061380861375.06,70155365048434.25,0,141,8,300.0
0x017fe812df7bea272511a47955099a9e8d20282e,10185.870709514817,10023.68235646499,6031.749444748084,0,10,4,300.00000000002234
0x017fe9a4c15da854133d4fd220948ac084f8ae14,94.90714871441685,12.361990926410497,0.0,0,3,1,300.0000000000005
0x018037f8fa6a91dda30b919de140e1bab5b969a9,335.9205894010808,0.0,0.0,0,1,1,300.0000000000022
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,0.060452227386309766,5030314426.949505,0.0,0,2,2,300.0
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,0.9945834549572542,0.0,0.0,0,1,1,300.00000000000006
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,23078.286692944195,2602563179905613.0,2610928576005549.5,0,237,8,300.0
0x01816f1a627dd1231b4d47c93362aec467aba32b,41689110364001.516,0.0,0.0,0,3,1,300.2731085595399
0x0181fb8d39d57383731eb0482249e780de07abde,0.011786397196000005,0.0,0.0,0,1,1,300.0
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,0.029772421898400084,0.004608734040000013,0.0,0,2,1,300.00000000000006
0x0183b5764427bc889109b2d2039690e1d90987f9,1992.1391273488211,605.6102984664999,0.0,0,2,2,300.00000000000756
0x018423caf5f8ecafb391edf7c4540802981cd0fa,1.0162077541662928,0.0,0.0,0,1,1,300.00000000000006
0x0184df2afb9845c27504419ac7d5efccae41b951,7867.109376976905,4002.6512694967782,1002.3472906573321,0,12,4,300.00000000002285
0x0185080e4a3cc98dcd527719ca0dac91075725ae,1045406159056.2981,0.0,0.0,0,6,4,300.0068485359305
0x0185326b75f0e915a7518b9f5dce248c09226935,1.1112116162333288,0.0,0.0,0,2,1,300.00000000000006
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,0.0,0.0,0.0,0,14,3,300.0000000000001
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1.8579245666224367,0.0,0.0,0,1,1,300.00000000000006
0x018650dae189c5083dcbec8ae1edcf8b83e08380,4206466366614557.5,703111381000385.5,700973673658430.4,0,19,3,326.6188513439111
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,577977.5472491242,430308.4480992528,354646.1283640771,0,116,6,300.0000000026281
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,426.2896880704832,206.61018712691717,3.0026077206779203,0,12,2,300.00000000000097
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,394278029008536.5,142.94988039558044,0.0,0,11,4,302.5829456090688
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,10135.68032293223,0.0,0.0,0,2,1,300.00000000006645
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,0.16940263384922724,0.0,0.0,0,1,1,300.00000000000006
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,3.3554313405091167,0.0,0.0,0,3,1,300.00000000000006
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,93.86577422168818,0.0,0.0,0,1,1,300.0000000000006
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,0.015854237614713926,0.0022509558575093108,0.0,0,2,2,300.00000000000006
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,0.2317432794683157,0.047359311411410615,0.0,0,6,3,300.0000000000001
0x018a26884caafb6a420d3de9541cf924178783de,1.3126439401450347,0.0,0.0,0,1,1,300.00000000000006
0x018a5329c9b24f31bff452166c73369354ae71a6,250711181.43576366,0.0,0.0,0,67,3,300.00000164242834
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1.1048307191695124,0.0,0.0,0,1,1,300.00000000000006
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,0.027190271959200048,0.0,0.0,0,1,1,300.0
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,1074678639763.252,6026750516276707.0,5997746658044513.0,0,31,5,300.0
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,0.05348003834486023,5021408717.481429,0.0,0,2,2,300.0
0x018bf5774c55789146bac375e052f826294ecb06,301.6461071488805,183.9419190187502,183.41656963180392,0,6,1,300.00000000000176
0x018d48fd560a59dab8b345917330a468f04cbc2b,199.57474268387267,0.0,0.0,0,2,2,300.00000000000136
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,2390.5431530400047,696.6551029200015,696.6551029200015,0,4,2,300.0000000000148
0x018e2339fe910022db81f0df861ff792d406cf3d,872504373205771.6,308460389491267.7,11053.735931797793,0,87,7,302.8867963312865
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,1176985646182659.2,48201.363848887806,44074.232024568446,0,141,5,307.7105232425785
0x018fe0518c0a46855801280950fe0cc98ac96a77,0.09943187225064216,0.0,0.0,0,1,1,300.0
0x01905431efb225a63b873d8fa6f98b067df4a924,2.466734443230205,0.0,0.0,0,2,1,300.00000000000006
0x0191c087cbf29aa1103c1010c470743264a052b1,0.010016389465626236,0.0,0.0,0,1,1,300.0
0x019218cb876c7e22a903ca74c0b62ec90344920d,3363263682390898.5,2595907703614000.5,1110206837126250.0,0,28,3,306.9522718553853
0x019271b315e55cd40d409ef21ede9c3b61646736,120052437469540.27,72892122044583.67,72372151156468.6,0,25,5,300.6868807063895
0x019287e476e382e9b733e089cb205b4dd255902a,53.43114767234561,0.0,0.0,0,1,1,300.0000000000004
0x019315575492be540e0d56306948b3180fe39788,0.11293072721828444,0.0,0.0,0,1,1,300.0
0x0193960db1204a3c0882225576c92b95af25092e,1.4610302049095607,0.0,0.0,0,1,1,300.00000000000006
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,835.2191763645494,72.77026613670004,71.4378021213142,0,3,2,300.0000000000054
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,133150844563084.45,0.0,0.0,0,2,1,300.8722813953723
0x0194d076503771b976a062c4cde310b13d3e9960,729181.4012800895,190738.22022822505,176083.54667776715,0,42,6,300.000000004412
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,274.43497174071973,80.02925973094656,80.0070906690618,0,12,2,300.00000000000176
0x01952760a2f72cfa13b3557b6e015b40126961c0,19773.55412827257,4199.3444491700675,4246.936534086696,0,53,5,300.0000000001246
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,1342.9050734590303,210.06084085249424,210.2906056523874,0,21,6,300.0000000000087
0x019565863a1d126ace10976692665a0d5e3b57da,0.0,0.0,0.0,0,1,1,300.0
